,capcost,fdene,boundu(10),fimp(14),pseprmax,boundl(103),cboot,feffcd,etaiso,pinjalw,sig_tf_case_max,aspect,boundu(2),outlet_temp,beta,etanbi,etahtp
38,4980.8,1.00234375,1.4910937499999999,1.38671875e-05,31.03515625,0.8957031249999999,1.362578125,1.0453125,0.94921875,53.5546875,647968750.0,1.89765625,3.98828125,962.921875,0.140625,0.5109375,0.85234375
39,4978.5,1.00234375,1.48640625,8.48828125e-05,31.03515625,0.8957031249999999,1.362578125,1.0453125,0.94921875,53.5546875,647968750.0,1.89765625,3.98828125,962.921875,0.140625,0.5109375,0.85234375
40,4979.8,1.00234375,1.48640625,1.38671875e-05,40.21484375,0.8957031249999999,1.362578125,1.0453125,0.94921875,53.5546875,647968750.0,1.89765625,3.98828125,962.921875,0.140625,0.5109375,0.85234375
41,4980.8,1.00234375,1.48640625,1.38671875e-05,31.03515625,1.0316406249999999,1.362578125,1.0453125,0.94921875,53.5546875,647968750.0,1.89765625,3.98828125,962.921875,0.140625,0.5109375,0.85234375
42,4977.0,1.00234375,1.48640625,1.38671875e-05,31.03515625,0.8957031249999999,1.400859375,1.0453125,0.94921875,53.5546875,647968750.0,1.89765625,3.98828125,962.921875,0.140625,0.5109375,0.85234375
43,4980.4,1.00234375,1.48640625,1.38671875e-05,31.03515625,0.8957031249999999,1.362578125,1.0546875,0.94921875,53.5546875,647968750.0,1.89765625,3.98828125,962.921875,0.140625,0.5109375,0.85234375
44,4980.8,1.00234375,1.48640625,1.38671875e-05,31.03515625,0.8957031249999999,1.362578125,1.0453125,0.88671875,53.5546875,647968750.0,1.89765625,3.98828125,962.921875,0.140625,0.5109375,0.85234375
45,4984.9,1.00234375,1.48640625,1.38671875e-05,31.03515625,0.8957031249999999,1.362578125,1.0453125,0.94921875,54.1796875,647968750.0,1.89765625,3.98828125,962.921875,0.140625,0.5109375,0.85234375
46,4980.8,1.00234375,1.48640625,1.38671875e-05,31.03515625,0.8957031249999999,1.362578125,1.0453125,0.94921875,53.5546875,692031250.0,1.89765625,3.98828125,962.921875,0.140625,0.5109375,0.85234375
47,5074.6,1.00234375,1.48640625,1.38671875e-05,31.03515625,0.8957031249999999,1.362578125,1.0453125,0.94921875,53.5546875,647968750.0,1.86796875,3.98828125,962.921875,0.140625,0.5109375,0.85234375
48,4980.8,1.00234375,1.48640625,1.38671875e-05,31.03515625,0.8957031249999999,1.362578125,1.0453125,0.94921875,53.5546875,647968750.0,1.89765625,3.96484375,962.921875,0.140625,0.5109375,0.85234375
49,4956.1,1.00234375,1.48640625,1.38671875e-05,31.03515625,0.8957031249999999,1.362578125,1.0453125,0.94921875,53.5546875,647968750.0,1.89765625,3.98828125,1019.171875,0.140625,0.5109375,0.85234375
50,5016.2,1.00234375,1.48640625,1.38671875e-05,31.03515625,0.8957031249999999,1.362578125,1.0453125,0.94921875,53.5546875,647968750.0,1.89765625,3.98828125,962.921875,0.130625,0.5109375,0.85234375
51,4986.0,1.00234375,1.48640625,1.38671875e-05,31.03515625,0.8957031249999999,1.362578125,1.0453125,0.94921875,53.5546875,647968750.0,1.89765625,3.98828125,962.921875,0.140625,0.4890625,0.85234375
52,4981.0,1.00234375,1.48640625,1.38671875e-05,31.03515625,0.8957031249999999,1.362578125,1.0453125,0.94921875,53.5546875,647968750.0,1.89765625,3.98828125,962.921875,0.140625,0.5109375,0.80703125
53,5093.8,0.91328125,1.4910937499999999,8.48828125e-05,40.21484375,1.0316406249999999,1.400859375,1.0546875,0.88671875,54.1796875,692031250.0,1.86796875,3.96484375,1019.171875,0.130625,0.4890625,0.80703125
55,8736.9,1.01328125,1.58640625,5.88671875e-05,43.53515625,1.045703125,1.412578125,0.8453125,0.84921875,48.5546875,707968750.0,1.99765625,4.48828125,812.921875,0.060625,0.3109375,0.75234375
60,9498.4,0.90234375,1.58640625,5.88671875e-05,43.53515625,1.045703125,1.350859375,0.8453125,0.84921875,48.5546875,707968750.0,1.99765625,4.48828125,812.921875,0.060625,0.3109375,0.75234375
61,9338.6,0.90234375,1.58640625,5.88671875e-05,43.53515625,1.045703125,1.412578125,0.8546875,0.84921875,48.5546875,707968750.0,1.99765625,4.48828125,812.921875,0.060625,0.3109375,0.75234375
64,9347.4,0.90234375,1.58640625,5.88671875e-05,43.53515625,1.045703125,1.412578125,0.8453125,0.84921875,48.5546875,752031250.0,1.99765625,4.48828125,812.921875,0.060625,0.3109375,0.75234375
66,9482.1,0.90234375,1.58640625,5.88671875e-05,43.53515625,1.045703125,1.412578125,0.8453125,0.84921875,48.5546875,707968750.0,1.99765625,4.46484375,812.921875,0.060625,0.3109375,0.75234375
68,12334.0,0.90234375,1.58640625,5.88671875e-05,43.53515625,1.045703125,1.412578125,0.8453125,0.84921875,48.5546875,707968750.0,1.99765625,4.48828125,812.921875,0.050625,0.3109375,0.75234375
72,6011.5,0.92734375,1.51140625,9.261718750000001e-05,40.41015625,1.0082031249999999,1.375078125,1.0953125,0.92421875,54.8046875,692968750.0,1.87265625,4.36328125,1000.421875,0.080625,0.3609375,0.77734375
73,5950.5,1.03828125,1.51140625,9.261718750000001e-05,40.41015625,1.0082031249999999,1.375078125,1.0953125,0.92421875,54.8046875,692968750.0,1.87265625,4.36328125,1000.421875,0.080625,0.3609375,0.77734375
74,6011.5,0.92734375,1.6160937499999999,9.261718750000001e-05,40.41015625,1.0082031249999999,1.375078125,1.0953125,0.92421875,54.8046875,692968750.0,1.87265625,4.36328125,1000.421875,0.080625,0.3609375,0.77734375
75,6010.7,0.92734375,1.51140625,9.61328125e-05,40.41015625,1.0082031249999999,1.375078125,1.0953125,0.92421875,54.8046875,692968750.0,1.87265625,4.36328125,1000.421875,0.080625,0.3609375,0.77734375
76,6014.6,0.92734375,1.51140625,9.261718750000001e-05,37.08984375,1.0082031249999999,1.375078125,1.0953125,0.92421875,54.8046875,692968750.0,1.87265625,4.36328125,1000.421875,0.080625,0.3609375,0.77734375
77,6011.5,0.92734375,1.51140625,9.261718750000001e-05,40.41015625,1.144140625,1.375078125,1.0953125,0.92421875,54.8046875,692968750.0,1.87265625,4.36328125,1000.421875,0.080625,0.3609375,0.77734375
78,6024.1,0.92734375,1.51140625,9.261718750000001e-05,40.41015625,1.0082031249999999,1.338359375,1.0953125,0.92421875,54.8046875,692968750.0,1.87265625,4.36328125,1000.421875,0.080625,0.3609375,0.77734375
79,6025.1,0.92734375,1.51140625,9.261718750000001e-05,40.41015625,1.0082031249999999,1.375078125,1.0046875,0.92421875,54.8046875,692968750.0,1.87265625,4.36328125,1000.421875,0.080625,0.3609375,0.77734375
80,6011.6,0.92734375,1.51140625,9.261718750000001e-05,40.41015625,1.0082031249999999,1.375078125,1.0953125,0.76171875,54.8046875,692968750.0,1.87265625,4.36328125,1000.421875,0.080625,0.3609375,0.77734375
81,5941.4,0.92734375,1.51140625,9.261718750000001e-05,40.41015625,1.0082031249999999,1.375078125,1.0953125,0.92421875,47.9296875,692968750.0,1.87265625,4.36328125,1000.421875,0.080625,0.3609375,0.77734375
82,6067.9,0.92734375,1.51140625,9.261718750000001e-05,40.41015625,1.0082031249999999,1.375078125,1.0953125,0.92421875,54.8046875,677031250.0,1.87265625,4.36328125,1000.421875,0.080625,0.3609375,0.77734375
83,5927.3,0.92734375,1.51140625,9.261718750000001e-05,40.41015625,1.0082031249999999,1.375078125,1.0953125,0.92421875,54.8046875,692968750.0,1.89296875,4.36328125,1000.421875,0.080625,0.3609375,0.77734375
84,7987.9,0.92734375,1.51140625,9.261718750000001e-05,40.41015625,1.0082031249999999,1.375078125,1.0953125,0.92421875,54.8046875,692968750.0,1.87265625,3.58984375,1000.421875,0.080625,0.3609375,0.77734375
85,6042.8,0.92734375,1.51140625,9.261718750000001e-05,40.41015625,1.0082031249999999,1.375078125,1.0953125,0.92421875,54.8046875,692968750.0,1.87265625,4.36328125,981.671875,0.080625,0.3609375,0.77734375
86,5328.5,0.92734375,1.51140625,9.261718750000001e-05,40.41015625,1.0082031249999999,1.375078125,1.0953125,0.92421875,54.8046875,692968750.0,1.87265625,4.36328125,1000.421875,0.110625,0.3609375,0.77734375
87,5933.5,0.92734375,1.51140625,9.261718750000001e-05,40.41015625,1.0082031249999999,1.375078125,1.0953125,0.92421875,54.8046875,692968750.0,1.87265625,4.36328125,1000.421875,0.080625,0.4390625,0.77734375
88,6011.4,0.92734375,1.51140625,9.261718750000001e-05,40.41015625,1.0082031249999999,1.375078125,1.0953125,0.92421875,54.8046875,692968750.0,1.87265625,4.36328125,1000.421875,0.080625,0.3609375,0.78203125
89,5523.0,1.03828125,1.6160937499999999,9.61328125e-05,37.08984375,1.144140625,1.338359375,1.0046875,0.76171875,47.9296875,677031250.0,1.89296875,3.58984375,981.671875,0.110625,0.4390625,0.78203125
90,4748.5,1.02734375,1.61140625,4.7617187500000005e-05,27.91015625,0.858203125,1.325078125,0.8953125000000001,0.82421875,49.8046875,752968750.0,1.97265625,3.86328125,850.421875,0.160625,0.5609375,0.87734375
91,4756.2,0.93828125,1.61140625,4.7617187500000005e-05,27.91015625,0.858203125,1.325078125,0.8953125000000001,0.82421875,49.8046875,752968750.0,1.97265625,3.86328125,850.421875,0.160625,0.5609375,0.87734375
92,4748.5,1.02734375,1.51609375,4.7617187500000005e-05,27.91015625,0.858203125,1.325078125,0.8953125000000001,0.82421875,49.8046875,752968750.0,1.97265625,3.86328125,850.421875,0.160625,0.5609375,0.87734375
93,4748.4,1.02734375,1.61140625,5.1132812500000004e-05,27.91015625,0.858203125,1.325078125,0.8953125000000001,0.82421875,49.8046875,752968750.0,1.97265625,3.86328125,850.421875,0.160625,0.5609375,0.87734375
94,4748.8,1.02734375,1.61140625,4.7617187500000005e-05,24.58984375,0.858203125,1.325078125,0.8953125000000001,0.82421875,49.8046875,752968750.0,1.97265625,3.86328125,850.421875,0.160625,0.5609375,0.87734375
95,4748.5,1.02734375,1.61140625,4.7617187500000005e-05,27.91015625,0.994140625,1.325078125,0.8953125000000001,0.82421875,49.8046875,752968750.0,1.97265625,3.86328125,850.421875,0.160625,0.5609375,0.87734375
96,4742.1,1.02734375,1.61140625,4.7617187500000005e-05,27.91015625,0.858203125,1.388359375,0.8953125000000001,0.82421875,49.8046875,752968750.0,1.97265625,3.86328125,850.421875,0.160625,0.5609375,0.87734375
97,4751.4,1.02734375,1.61140625,4.7617187500000005e-05,27.91015625,0.858203125,1.325078125,0.8046875,0.82421875,49.8046875,752968750.0,1.97265625,3.86328125,850.421875,0.160625,0.5609375,0.87734375
98,4748.5,1.02734375,1.61140625,4.7617187500000005e-05,27.91015625,0.858203125,1.325078125,0.8953125000000001,0.86171875,49.8046875,752968750.0,1.97265625,3.86328125,850.421875,0.160625,0.5609375,0.87734375
99,4768.8,1.02734375,1.61140625,4.7617187500000005e-05,27.91015625,0.858203125,1.325078125,0.8953125000000001,0.82421875,52.9296875,752968750.0,1.97265625,3.86328125,850.421875,0.160625,0.5609375,0.87734375
100,4748.5,1.02734375,1.61140625,4.7617187500000005e-05,27.91015625,0.858203125,1.325078125,0.8953125000000001,0.82421875,49.8046875,737031250.0,1.97265625,3.86328125,850.421875,0.160625,0.5609375,0.87734375
101,4699.7,1.02734375,1.61140625,4.7617187500000005e-05,27.91015625,0.858203125,1.325078125,0.8953125000000001,0.82421875,49.8046875,752968750.0,1.99296875,3.86328125,850.421875,0.160625,0.5609375,0.87734375
102,4748.5,1.02734375,1.61140625,4.7617187500000005e-05,27.91015625,0.858203125,1.325078125,0.8953125000000001,0.82421875,49.8046875,752968750.0,1.97265625,4.08984375,850.421875,0.160625,0.5609375,0.87734375
103,4760.2,1.02734375,1.61140625,4.7617187500000005e-05,27.91015625,0.858203125,1.325078125,0.8953125000000001,0.82421875,49.8046875,752968750.0,1.97265625,3.86328125,831.671875,0.160625,0.5609375,0.87734375
104,4681.2,1.02734375,1.61140625,4.7617187500000005e-05,27.91015625,0.858203125,1.325078125,0.8953125000000001,0.82421875,49.8046875,752968750.0,1.97265625,3.86328125,850.421875,0.19062500000000002,0.5609375,0.87734375
105,4879.8,1.02734375,1.61140625,4.7617187500000005e-05,27.91015625,0.858203125,1.325078125,0.8953125000000001,0.82421875,49.8046875,752968750.0,1.97265625,3.86328125,850.421875,0.160625,0.2390625,0.87734375
106,4748.5,1.02734375,1.61140625,4.7617187500000005e-05,27.91015625,0.858203125,1.325078125,0.8953125000000001,0.82421875,49.8046875,752968750.0,1.97265625,3.86328125,850.421875,0.160625,0.5609375,0.8820312499999999
107,4805.2,0.93828125,1.51609375,5.1132812500000004e-05,24.58984375,0.994140625,1.388359375,0.8046875,0.86171875,52.9296875,737031250.0,1.99296875,4.08984375,831.671875,0.19062500000000002,0.2390625,0.8820312499999999
108,22101.0,0.97734375,1.5614062499999999,7.01171875e-05,34.16015625,0.9332031249999999,1.350078125,1.1953125,0.77421875,47.3046875,722968750.0,1.92265625,3.61328125,1075.421875,0.040625,0.4609375,0.82734375
110,22101.0,0.97734375,1.66609375,7.01171875e-05,34.16015625,0.9332031249999999,1.350078125,1.1953125,0.77421875,47.3046875,722968750.0,1.92265625,3.61328125,1075.421875,0.040625,0.4609375,0.82734375
111,22057.0,0.97734375,1.5614062499999999,2.86328125e-05,34.16015625,0.9332031249999999,1.350078125,1.1953125,0.77421875,47.3046875,722968750.0,1.92265625,3.61328125,1075.421875,0.040625,0.4609375,0.82734375
112,22101.0,0.97734375,1.5614062499999999,7.01171875e-05,43.33984375,0.9332031249999999,1.350078125,1.1953125,0.77421875,47.3046875,722968750.0,1.92265625,3.61328125,1075.421875,0.040625,0.4609375,0.82734375
113,22101.0,0.97734375,1.5614062499999999,7.01171875e-05,34.16015625,1.069140625,1.350078125,1.1953125,0.77421875,47.3046875,722968750.0,1.92265625,3.61328125,1075.421875,0.040625,0.4609375,0.82734375
114,21818.0,0.97734375,1.5614062499999999,7.01171875e-05,34.16015625,0.9332031249999999,1.413359375,1.1953125,0.77421875,47.3046875,722968750.0,1.92265625,3.61328125,1075.421875,0.040625,0.4609375,0.82734375
116,22101.0,0.97734375,1.5614062499999999,7.01171875e-05,34.16015625,0.9332031249999999,1.350078125,1.1953125,0.81171875,47.3046875,722968750.0,1.92265625,3.61328125,1075.421875,0.040625,0.4609375,0.82734375
117,22049.0,0.97734375,1.5614062499999999,7.01171875e-05,34.16015625,0.9332031249999999,1.350078125,1.1953125,0.77421875,45.4296875,722968750.0,1.92265625,3.61328125,1075.421875,0.040625,0.4609375,0.82734375
118,22101.0,0.97734375,1.5614062499999999,7.01171875e-05,34.16015625,0.9332031249999999,1.350078125,1.1953125,0.77421875,47.3046875,707031250.0,1.92265625,3.61328125,1075.421875,0.040625,0.4609375,0.82734375
119,19558.0,0.97734375,1.5614062499999999,7.01171875e-05,34.16015625,0.9332031249999999,1.350078125,1.1953125,0.77421875,47.3046875,722968750.0,1.84296875,3.61328125,1075.421875,0.040625,0.4609375,0.82734375
120,11685.0,0.97734375,1.5614062499999999,7.01171875e-05,34.16015625,0.9332031249999999,1.350078125,1.1953125,0.77421875,47.3046875,722968750.0,1.92265625,4.33984375,1075.421875,0.040625,0.4609375,0.82734375
121,22523.0,0.97734375,1.5614062499999999,7.01171875e-05,34.16015625,0.9332031249999999,1.350078125,1.1953125,0.77421875,47.3046875,722968750.0,1.92265625,3.61328125,1056.671875,0.040625,0.4609375,0.82734375
122,4799.4,0.97734375,1.5614062499999999,7.01171875e-05,34.16015625,0.9332031249999999,1.350078125,1.1953125,0.77421875,47.3046875,722968750.0,1.92265625,3.61328125,1075.421875,0.150625,0.4609375,0.82734375
123,21525.0,0.97734375,1.5614062499999999,7.01171875e-05,34.16015625,0.9332031249999999,1.350078125,1.1953125,0.77421875,47.3046875,722968750.0,1.92265625,3.61328125,1075.421875,0.040625,0.5390625,0.82734375
124,22100.0,0.97734375,1.5614062499999999,7.01171875e-05,34.16015625,0.9332031249999999,1.350078125,1.1953125,0.77421875,47.3046875,722968750.0,1.92265625,3.61328125,1075.421875,0.040625,0.4609375,0.83203125
125,5028.7,0.88828125,1.66609375,2.86328125e-05,43.33984375,1.069140625,1.413359375,1.1046875,0.81171875,45.4296875,707031250.0,1.84296875,4.33984375,1056.671875,0.150625,0.5390625,0.83203125
126,5707.5,0.87734375,1.66140625,2.51171875e-05,21.66015625,1.0832031249999998,1.4000781249999998,0.9953125,0.8742187499999999,52.3046875,662968750.0,1.82265625,4.11328125,925.421875,0.12062500000000001,0.2609375,0.9273437499999999
127,5621.8,0.98828125,1.66140625,2.51171875e-05,21.66015625,1.0832031249999998,1.4000781249999998,0.9953125,0.8742187499999999,52.3046875,662968750.0,1.82265625,4.11328125,925.421875,0.12062500000000001,0.2609375,0.9273437499999999
128,5707.5,0.87734375,1.5660937499999998,2.51171875e-05,21.66015625,1.0832031249999998,1.4000781249999998,0.9953125,0.8742187499999999,52.3046875,662968750.0,1.82265625,4.11328125,925.421875,0.12062500000000001,0.2609375,0.9273437499999999
129,5693.7,0.87734375,1.66140625,7.363281250000001e-05,21.66015625,1.0832031249999998,1.4000781249999998,0.9953125,0.8742187499999999,52.3046875,662968750.0,1.82265625,4.11328125,925.421875,0.12062500000000001,0.2609375,0.9273437499999999
130,5695.9,0.87734375,1.66140625,2.51171875e-05,30.83984375,1.0832031249999998,1.4000781249999998,0.9953125,0.8742187499999999,52.3046875,662968750.0,1.82265625,4.11328125,925.421875,0.12062500000000001,0.2609375,0.9273437499999999
131,5707.5,0.87734375,1.66140625,2.51171875e-05,21.66015625,0.9191406249999999,1.4000781249999998,0.9953125,0.8742187499999999,52.3046875,662968750.0,1.82265625,4.11328125,925.421875,0.12062500000000001,0.2609375,0.9273437499999999
132,5723.4,0.87734375,1.66140625,2.51171875e-05,21.66015625,1.0832031249999998,1.363359375,0.9953125,0.8742187499999999,52.3046875,662968750.0,1.82265625,4.11328125,925.421875,0.12062500000000001,0.2609375,0.9273437499999999
133,5722.7,0.87734375,1.66140625,2.51171875e-05,21.66015625,1.0832031249999998,1.4000781249999998,0.9046875,0.8742187499999999,52.3046875,662968750.0,1.82265625,4.11328125,925.421875,0.12062500000000001,0.2609375,0.9273437499999999
134,5707.5,0.87734375,1.66140625,2.51171875e-05,21.66015625,1.0832031249999998,1.4000781249999998,0.9953125,0.9117187499999999,52.3046875,662968750.0,1.82265625,4.11328125,925.421875,0.12062500000000001,0.2609375,0.9273437499999999
135,5685.5,0.87734375,1.66140625,2.51171875e-05,21.66015625,1.0832031249999998,1.4000781249999998,0.9953125,0.8742187499999999,50.4296875,662968750.0,1.82265625,4.11328125,925.421875,0.12062500000000001,0.2609375,0.9273437499999999
136,5753.6,0.87734375,1.66140625,2.51171875e-05,21.66015625,1.0832031249999998,1.4000781249999998,0.9953125,0.8742187499999999,52.3046875,647031250.0,1.82265625,4.11328125,925.421875,0.12062500000000001,0.2609375,0.9273437499999999
137,5273.5,0.87734375,1.66140625,2.51171875e-05,21.66015625,1.0832031249999998,1.4000781249999998,0.9953125,0.8742187499999999,52.3046875,662968750.0,1.94296875,4.11328125,925.421875,0.12062500000000001,0.2609375,0.9273437499999999
138,5707.5,0.87734375,1.66140625,2.51171875e-05,21.66015625,1.0832031249999998,1.4000781249999998,0.9953125,0.8742187499999999,52.3046875,662968750.0,1.82265625,3.83984375,925.421875,0.12062500000000001,0.2609375,0.9273437499999999
139,5740.2,0.87734375,1.66140625,2.51171875e-05,21.66015625,1.0832031249999998,1.4000781249999998,0.9953125,0.8742187499999999,52.3046875,662968750.0,1.82265625,4.11328125,906.671875,0.12062500000000001,0.2609375,0.9273437499999999
140,7860.6,0.87734375,1.66140625,2.51171875e-05,21.66015625,1.0832031249999998,1.4000781249999998,0.9953125,0.8742187499999999,52.3046875,662968750.0,1.82265625,4.11328125,925.421875,0.070625,0.2609375,0.9273437499999999
141,5594.1,0.87734375,1.66140625,2.51171875e-05,21.66015625,1.0832031249999998,1.4000781249999998,0.9953125,0.8742187499999999,52.3046875,662968750.0,1.82265625,4.11328125,925.421875,0.12062500000000001,0.3390625,0.9273437499999999
142,5707.5,0.87734375,1.66140625,2.51171875e-05,21.66015625,1.0832031249999998,1.4000781249999998,0.9953125,0.8742187499999999,52.3046875,662968750.0,1.82265625,4.11328125,925.421875,0.12062500000000001,0.2609375,0.93203125
143,9267.1,0.98828125,1.5660937499999998,7.363281250000001e-05,30.83984375,0.9191406249999999,1.363359375,0.9046875,0.9117187499999999,50.4296875,647031250.0,1.94296875,3.83984375,906.671875,0.070625,0.3390625,0.93203125
144,11018.0,0.88984375,1.47390625,7.57421875e-05,26.34765625,0.9894531249999999,1.4188281249999999,1.0703125,0.9117187499999999,54.1796875,700468750.0,1.8101562500000001,4.17578125,831.671875,0.050625,0.5359375,0.78984375
145,10925.0,0.90078125,1.47390625,7.57421875e-05,26.34765625,0.9894531249999999,1.4188281249999999,1.0703125,0.9117187499999999,54.1796875,700468750.0,1.8101562500000001,4.17578125,831.671875,0.050625,0.5359375,0.78984375
146,11018.0,0.88984375,1.57859375,7.57421875e-05,26.34765625,0.9894531249999999,1.4188281249999999,1.0703125,0.9117187499999999,54.1796875,700468750.0,1.8101562500000001,4.17578125,831.671875,0.050625,0.5359375,0.78984375
147,10982.0,0.88984375,1.47390625,9.05078125e-05,26.34765625,0.9894531249999999,1.4188281249999999,1.0703125,0.9117187499999999,54.1796875,700468750.0,1.8101562500000001,4.17578125,831.671875,0.050625,0.5359375,0.78984375
148,10773.0,0.88984375,1.47390625,7.57421875e-05,41.77734375,0.9894531249999999,1.4188281249999999,1.0703125,0.9117187499999999,54.1796875,700468750.0,1.8101562500000001,4.17578125,831.671875,0.050625,0.5359375,0.78984375
149,11018.0,0.88984375,1.47390625,7.57421875e-05,26.34765625,1.1253906249999999,1.4188281249999999,1.0703125,0.9117187499999999,54.1796875,700468750.0,1.8101562500000001,4.17578125,831.671875,0.050625,0.5359375,0.78984375
150,11083.0,0.88984375,1.47390625,7.57421875e-05,26.34765625,0.9894531249999999,1.394609375,1.0703125,0.9117187499999999,54.1796875,700468750.0,1.8101562500000001,4.17578125,831.671875,0.050625,0.5359375,0.78984375
151,10940.0,0.88984375,1.47390625,7.57421875e-05,26.34765625,0.9894531249999999,1.4188281249999999,1.1296875,0.9117187499999999,54.1796875,700468750.0,1.8101562500000001,4.17578125,831.671875,0.050625,0.5359375,0.78984375
152,11019.0,0.88984375,1.47390625,7.57421875e-05,26.34765625,0.9894531249999999,1.4188281249999999,1.0703125,0.77421875,54.1796875,700468750.0,1.8101562500000001,4.17578125,831.671875,0.050625,0.5359375,0.78984375
153,11009.0,0.88984375,1.47390625,7.57421875e-05,26.34765625,0.9894531249999999,1.4188281249999999,1.0703125,0.9117187499999999,53.5546875,700468750.0,1.8101562500000001,4.17578125,831.671875,0.050625,0.5359375,0.78984375
154,11018.0,0.88984375,1.47390625,7.57421875e-05,26.34765625,0.9894531249999999,1.4188281249999999,1.0703125,0.9117187499999999,54.1796875,729531250.0,1.8101562500000001,4.17578125,831.671875,0.050625,0.5359375,0.78984375
155,12324.0,0.88984375,1.47390625,7.57421875e-05,26.34765625,0.9894531249999999,1.4188281249999999,1.0703125,0.9117187499999999,54.1796875,700468750.0,1.90546875,4.17578125,831.671875,0.050625,0.5359375,0.78984375
156,12287.0,0.88984375,1.47390625,7.57421875e-05,26.34765625,0.9894531249999999,1.4188281249999999,1.0703125,0.9117187499999999,54.1796875,700468750.0,1.8101562500000001,4.02734375,831.671875,0.050625,0.5359375,0.78984375
157,10741.0,0.88984375,1.47390625,7.57421875e-05,26.34765625,0.9894531249999999,1.4188281249999999,1.0703125,0.9117187499999999,54.1796875,700468750.0,1.8101562500000001,4.17578125,850.421875,0.050625,0.5359375,0.78984375
158,5366.1,0.88984375,1.47390625,7.57421875e-05,26.34765625,0.9894531249999999,1.4188281249999999,1.0703125,0.9117187499999999,54.1796875,700468750.0,1.8101562500000001,4.17578125,831.671875,0.140625,0.5359375,0.78984375
159,11554.0,0.88984375,1.47390625,7.57421875e-05,26.34765625,0.9894531249999999,1.4188281249999999,1.0703125,0.9117187499999999,54.1796875,700468750.0,1.8101562500000001,4.17578125,831.671875,0.050625,0.4140625,0.78984375
160,11007.0,0.88984375,1.47390625,7.57421875e-05,26.34765625,0.9894531249999999,1.4188281249999999,1.0703125,0.9117187499999999,54.1796875,700468750.0,1.8101562500000001,4.17578125,831.671875,0.050625,0.5359375,0.9195312499999999
161,5048.6,0.90078125,1.57859375,9.05078125e-05,41.77734375,1.1253906249999999,1.394609375,1.1296875,0.77421875,53.5546875,729531250.0,1.90546875,4.02734375,850.421875,0.140625,0.4140625,0.9195312499999999
162,5044.6,0.98984375,1.5739062499999998,3.07421875e-05,38.84765625,1.139453125,1.368828125,0.8703125,0.81171875,49.1796875,640468750.0,1.91015625,3.67578125,981.671875,0.130625,0.3359375,0.8898437499999999
163,5040.8,1.00078125,1.5739062499999998,3.07421875e-05,38.84765625,1.139453125,1.368828125,0.8703125,0.81171875,49.1796875,640468750.0,1.91015625,3.67578125,981.671875,0.130625,0.3359375,0.8898437499999999
164,5044.6,0.98984375,1.47859375,3.07421875e-05,38.84765625,1.139453125,1.368828125,0.8703125,0.81171875,49.1796875,640468750.0,1.91015625,3.67578125,981.671875,0.130625,0.3359375,0.8898437499999999
165,5042.6,0.98984375,1.5739062499999998,4.55078125e-05,38.84765625,1.139453125,1.368828125,0.8703125,0.81171875,49.1796875,640468750.0,1.91015625,3.67578125,981.671875,0.130625,0.3359375,0.8898437499999999
166,5048.9,0.98984375,1.5739062499999998,3.07421875e-05,29.27734375,1.139453125,1.368828125,0.8703125,0.81171875,49.1796875,640468750.0,1.91015625,3.67578125,981.671875,0.130625,0.3359375,0.8898437499999999
167,5044.6,0.98984375,1.5739062499999998,3.07421875e-05,38.84765625,0.975390625,1.368828125,0.8703125,0.81171875,49.1796875,640468750.0,1.91015625,3.67578125,981.671875,0.130625,0.3359375,0.8898437499999999
168,5050.7,0.98984375,1.5739062499999998,3.07421875e-05,38.84765625,1.139453125,1.344609375,0.8703125,0.81171875,49.1796875,640468750.0,1.91015625,3.67578125,981.671875,0.130625,0.3359375,0.8898437499999999
169,5039.8,0.98984375,1.5739062499999998,3.07421875e-05,38.84765625,1.139453125,1.368828125,0.9296875,0.81171875,49.1796875,640468750.0,1.91015625,3.67578125,981.671875,0.130625,0.3359375,0.8898437499999999
170,5044.6,0.98984375,1.5739062499999998,3.07421875e-05,38.84765625,1.139453125,1.368828125,0.8703125,0.8742187499999999,49.1796875,640468750.0,1.91015625,3.67578125,981.671875,0.130625,0.3359375,0.8898437499999999
171,5038.8,0.98984375,1.5739062499999998,3.07421875e-05,38.84765625,1.139453125,1.368828125,0.8703125,0.81171875,48.5546875,640468750.0,1.91015625,3.67578125,981.671875,0.130625,0.3359375,0.8898437499999999
172,5001.6,0.98984375,1.5739062499999998,3.07421875e-05,38.84765625,1.139453125,1.368828125,0.8703125,0.81171875,49.1796875,669531250.0,1.91015625,3.67578125,981.671875,0.130625,0.3359375,0.8898437499999999
173,5411.5,0.98984375,1.5739062499999998,3.07421875e-05,38.84765625,1.139453125,1.368828125,0.8703125,0.81171875,49.1796875,640468750.0,1.80546875,3.67578125,981.671875,0.130625,0.3359375,0.8898437499999999
174,5196.7,0.98984375,1.5739062499999998,3.07421875e-05,38.84765625,1.139453125,1.368828125,0.8703125,0.81171875,49.1796875,640468750.0,1.91015625,3.52734375,981.671875,0.130625,0.3359375,0.8898437499999999
175,5025.8,0.98984375,1.5739062499999998,3.07421875e-05,38.84765625,1.139453125,1.368828125,0.8703125,0.81171875,49.1796875,640468750.0,1.91015625,3.67578125,1000.421875,0.130625,0.3359375,0.8898437499999999
